tweet_id,customer_id,created_at,customer_text,historical_reply
2343765,677844,Mon Nov 13 13:15:28 +0000 2017,"Dear @115858 @AppleSupport,

Listen. Y’all need to update and fix whatever it is causing iPhone contacts to be deleted. My memory is bad enough as is and y’all aggravating me.

Thanks,
Management 💚","@677844 We'll assist in every way we can. At Settings &gt; General &gt; About &gt; Available, how much space is showing? Are the contacts associate with your iCloud account or with another service such as Google or Yahoo?"
2343858,677863,Mon Nov 13 11:24:56 +0000 2017,@AppleSupport how i reset my two factor authentication recovery phone number,@677863 We can assist with some info. You'll need access to a trusted device in order to sing in and reset info. More details here: https://t.co/y8ghmuXVpf
2343862,677864,Mon Nov 13 11:56:28 +0000 2017,Yo @AppleSupport why my phone dying quicker. It would take all day for it to hit 70% now only after 30mins at 100% it’s at 78% so can I get a explanation? Thank you~,"@677864 We understand how important your battery life is, and we're here to help. Send us a DM with your current iOS version and we'll continue together there. https://t.co/GDrqU22YpT"
2343871,677867,Mon Nov 13 12:01:21 +0000 2017,Help? @115858 @AppleSupport https://t.co/agzKhMzqXa,@677867 Thanks for reaching out to us. Try the steps in this article to correct the disabled issue: https://t.co/F1QfwW1u1N
2346005,678369,Mon Nov 13 17:46:00 +0000 2017,@AppleSupport nope i havent updated yet tho is the only possibility i can think of,"@678369 Got it. If your device is running an older software version, it would be a good idea to get everything updated so we can rule the software out as a possible cause of that behavior. Which iOS version is your device running currently?"
2346020,660912,Mon Nov 13 16:53:22 +0000 2017,"@AppleSupport Thanks! Yes, I am fully updated. My phone freezes a lot when using twitter, google chrome, and podcasts.",@660912 No problem. We love being able to assist. Is it slow to respond or does the display become completely unresponsive? Let us know the answer in DM. https://t.co/GDrqU22YpT
2346083,678383,Mon Nov 13 14:20:08 +0000 2017,@AppleSupport Why does my text tone aint working and I bought it. It just happened like now that it’s not working. Heeeelp,"@678383 Thank you for reaching out. We're here to help. To make sure we're on the same page, are you referring to a notification sound when you get a new text message? Any more details you can provide would be most helpful."
2346091,678384,Mon Nov 13 14:45:17 +0000 2017,"@AppleSupport if you play music and scroll through Twitter, passing videos and GIFs, the music gets broken up periodically. 😞","@678384 Hey, we'd like to look into this some more. Does this happen while listening to music through the Music app or a third-party app? Also, which device and software version are we working with?"
2347551,678672,Mon Nov 13 16:02:51 +0000 2017,@AppleSupport Yeah that didn’t work https://t.co/CThJ9lYgBk,@678672 Thanks for reaching out to let us know. Go ahead and send us a DM and we'll look into this further with you. https://t.co/GDrqU22YpT
2347604,678688,Mon Nov 13 15:16:19 +0000 2017,"@AppleSupport @115858 Why am i always seeing this message when trying to edit photos #iOS11.2 #iPhone7 
😖😡🤔📱🤛🏼👎🏼 https://t.co/yB7zxaOYlL","@678688 We want to get on top of this with you. Are you a public beta tester, or a developer using beta software? DM us with details here: https://t.co/GDrqU22YpT"
2347626,678697,Mon Nov 13 15:23:28 +0000 2017,"@AppleSupport Just want my battery life back, 1+2+3 to equal 6 and Bluetooth to not turn on every time I turn my phone on 
6plus updated to 11.1.1",@678697 We'd love to look into these issues with you. Please get in touch with us in DM. https://t.co/GDrqU22YpT
2349325,143178,Mon Nov 13 23:45:53 +0000 2017,@AppleSupport No...because Vacation. 😉🙃,@143178 Let's take a closer look. Here's a link to DM us. https://t.co/GDrqU22YpT
2349331,679098,Mon Nov 13 20:00:41 +0000 2017,@AppleSupport Iphone7 iOS 11.0.3,"@679098 Thanks. Does restarting the Messages app, and your iPhone help? If nothing changes, we'd recommend creating a backup of your data, then updating to the current iOS 11.1.1. This link helps with this process: https://t.co/80YRnjDFDk"
2349333,679098,Mon Nov 13 22:07:55 +0000 2017,@AppleSupport Restarting the Messages app the conversation in question disappeared as did several others.,"@679098 Let's continue with creating a backup next, then updating your software. Let us know the result in DM: https://t.co/GDrqU22YpT"
2349344,679101,Mon Nov 13 17:30:43 +0000 2017,@AppleSupport I’ve tried 4 times - whilst being transferred I’m hung up on,@679101 We'd be happy to look into this further. Can you DM us what Apple Store you are trying to call? https://t.co/GDrqU22YpT
2349370,679108,Mon Nov 13 16:14:42 +0000 2017,@115858 @AppleSupport i just got my iphone 7+ FOUR MONTHS AGO and now that new iphones come out my phone is glitching. i’m heated AND I WANT ANSWERS.,@679108 We want to help. Which iOS version is your device currently running?
2349425,679121,Mon Nov 13 16:14:52 +0000 2017,"@AppleSupport ever since I updated to iOS11 on my iPhone 6, bluetooth keeps dropping out (i.e. when using wireless headphones or my car's BT stereo). I've been hoping for each update to fix it but no love as of yet... is this a known issue?",@679121 We’re here to help. Please DM us the version of iOS 11 that you’re using so we can better assist you. https://t.co/GDrqU22YpT
2349455,679128,Mon Nov 13 18:04:10 +0000 2017,"@AppleSupport Okay so when I try to send a message in a group chat, the text box doesn’t appear, as if I were removed from the conversation or if I left, but neither of those were the case. I have to be removed and added again in order to talk. Also, Apple Music keeps continually crashing.","@679128 What version of iOS is installed on your iPhone at this time? When did you first notice the issue with Messages and Music? Are you an Apple Music membership subscriber? When does Music crash (e.g. as soon as you open it, or after a while)?"
2350743,679432,Mon Nov 13 16:51:57 +0000 2017,"@AppleSupport had significant issues trying to exchange the 64gb iPhone X to the 256gb four days after purchase, very disappointed",@679432 We’d love to hear more about your support experience. Share those details with us in DM. https://t.co/GDrqU22YpT
2350756,679436,Mon Nov 13 20:16:28 +0000 2017,@AppleSupport Restarting resolved both problems. Thank you 🙂,"@679436 We're glad to hear it! Never underestimate the power of a reboot. If you need anything further, just let us know. Take care."
2350789,679449,Mon Nov 13 18:42:55 +0000 2017,@AppleSupport @679448 My headphones broke too! Can I also get answers?,"@679449 If you're having issues with your Apple headphones, we can help. Please DM us so we can gather some more information. https://t.co/GDrqU22YpT"
2350815,679456,Mon Nov 13 16:43:41 +0000 2017,Hey @AppleSupport can I get @115888 on my Apple Watch series 3?,@679456 Hello there! We'd be glad to provide some information on using apps with your Apple Watch. Check out the following article and let us know if you have any questions: https://t.co/WvmHrJTkFm
2350815,679456,Mon Nov 13 16:43:41 +0000 2017,Hey @AppleSupport can I get @115888 on my Apple Watch series 3?,@679456 Hello there! We'd be glad to provide some information on using apps with your Apple Watch. Check out the following article and let us know if you have any questions: https://t.co/WvmHrJTkFm
2350846,679464,Mon Nov 13 20:36:07 +0000 2017,"@AppleSupport Hi thanks for answering, iPhone has become rather slow due to update and the keyboard has become very attached, knowing I have the iPhone 7 Plus",@679464 Does the device display a delayed response or is it completely unresponsive? DM the answer below. https://t.co/GDrqU22YpT
2352105,679738,Mon Nov 13 17:29:54 +0000 2017,Yo @AppleSupport you need to fix these iOS 11 bugs it’s taking you forever and this “I️” thing is annoying,"@679738 To help resolve this issue, we recommend backing up your device and updating to iOS 11.1.1. You can learn more about this issue and updating here: https://t.co/xXaXeeSRt9"
2352175,496667,Mon Nov 13 17:08:21 +0000 2017,Downloaded and paid for @118062 #repuatation - however it’s not playing in my @AppleSupport #applemusic #itunes,@496667 We want to help. See if you can access and download the album from your purchased section. You can locate that using the following link: https://t.co/FRtPzkHz0K
2353576,680074,Mon Nov 13 17:59:59 +0000 2017,"@AppleSupport i have 2 iphones , 1 has yellowish screen, 2nd has pure white screen. is yellowish screen a defect?","@680074 Thanks for reaching out. To start, please check that Night Shift is not activated on the device by following this link: https://t.co/NBE76DOiEM."
2353578,302525,Mon Nov 13 17:52:06 +0000 2017,@AppleSupport anything iPhone6s users can do for better battery life? Have to charge phone multiple times per day since update,"@302525 Great question. We understand how essential battery life is, and recommend checking out this article for getting the most out of it: https://t.co/bivpdfBNJ6"
2353613,680085,Mon Nov 13 17:37:26 +0000 2017,"@AppleSupport hey, I’m unable to download anything from the App Store, I can search and click and t asks for verification but then never downloads the app - very frustrating!!",@680085 We'll be happy to work with you to get your apps updated. Were you able to verify the information requested? Have you tried updating over another Wi-Fi connection? Please DM us the device and OS version running: https://t.co/GDrqU22YpT
2353672,457734,Mon Nov 13 17:18:21 +0000 2017,Big shout out to @AppleSupport new update of Pages which means I can’t open any files. Thank you. You are a teachers dream.,@457734 We want to get you the help you need. Let's get you in touch with our Pages experts. You'll find your options for reaching them here:  https://t.co/IBIY3vMgPj
2353711,680114,Mon Nov 13 17:16:35 +0000 2017,"Good job on the most recent update @115858 @AppleSupport can’t get to my voicemail now. Good looks, I really love it. 

^ that’s sarcasm if you couldn’t already tell. 🙃",@680114 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT
2354996,680380,Mon Nov 13 18:39:51 +0000 2017,@AppleSupport I Thik there is something problem in update version of iOS because when I m using my iPhone with Bluetooth headset it is heating will I need to visit Care centre...,@680380 We are here to help. DM us the details of your issue and we can take a look at this. https://t.co/GDrqU22YpT
2355047,680394,Mon Nov 13 18:23:50 +0000 2017,"Okay, I just backed up my iPhone to my iCloud, is it safe to clear my phone of all my pictures if its in the Cloud?!?! 🤔 #AskApple @115858 @AppleSupport #iPhone",@680394 That's a great question and we can help. Before we continue we'd like to clarify the situation so we can provide the best advice. Are you trying to remove them to free up space? Are you using iCloud Photo Library?
2355101,680410,Mon Nov 13 18:16:29 +0000 2017,"@AppleSupport seguinte esse negocio de ICloud tá muito seguro... pq eu esqueci que precisa de um codigo de configuração pra entrar no note e ai meu celular quebrou

n gostei","@680410 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
2355165,260556,Mon Nov 13 18:00:49 +0000 2017,@AppleSupport get these “I️’s” together,"@260556 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6"
2355176,680425,Mon Nov 13 23:23:09 +0000 2017,"@AppleSupport Yes, same issue with cellular data. Also, the phone was restarted when I updated to the latest iOS version","@680425 Are you able to see anything in the other section of the App Store? For example, Today, Games or Update?"
2355832,680591,Sun Nov 26 16:45:22 +0000 2017,"@AppleSupport iTunes is refusing to sync the books I have on my Mac iBooks with my iPad iBooks. In fact, it just refuses to show that the books on my Mac are even in there. https://t.co/ZrwrpzGSS7",@680591 Thanks for reaching out.  We want to help. Are you signed in to the same Apple ID on both devices?
2355835,680592,Sun Nov 26 17:01:57 +0000 2017,@115858 @AppleSupport @115948 @115858 I have subscribed for Apple Music and still it doesn’t work! This should not happen if I’m not wrong! https://t.co/EOJDkgWlU3,"@680592 Thank you for reaching out to us! We know how important it is to have your device working as expected, and we’ll do everything we can to help you out with this. Can you tell us which device and software you’re using? Also, is this happening on every song?"
2355936,516849,Mon Nov 13 19:15:14 +0000 2017,"@AppleSupport web pages not loading properly, apps freezing.  and I have over 100GB available on my laptop",@516849 Thanks for letting us know! Let us know if all your apps are currently up-to-date in DM. We’ll continue troubleshooting this with you there. https://t.co/GDrqU22YpT
2356540,680778,Mon Nov 13 19:03:33 +0000 2017,@115858 @AppleSupport I’ve been unable to add a gif to text chat for weeks.... zero of the online forum fixes are working. I wanna send my friends dumb things in our group chats!!,@680778 Thanks for reaching out. DM any error you are receiving to get started. https://t.co/GDrqU22YpT
2356547,126564,Mon Nov 13 18:54:20 +0000 2017,"@AppleSupport Hi, downloaded latest update today and can no longer play any music m from my music library. This is the error message I get - help please! https://t.co/koaSD0tujB",@126564 Hey there. Thanks for reaching out to us. Does this happen with every song from your library? Are you able to play these songs or albums while connected to Wi-Fi?
2356587,299962,Mon Nov 13 18:38:04 +0000 2017,Just moved to iPhone X and I keep getting this error message. I have no idea which item it is referring to? @AppleSupport @115858 #iOS11 https://t.co/vzHTgRCeR7,@299962 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.  Have you recently purchased anything from iTunes or the App Store?
2358614,691762,Tue Nov 14 11:10:14 +0000 2017,@AppleSupport Apple don’t resolve battery drain problem and heat problems,@691762 We're more than happy to look in to any issues you're experiencing. Please let us know in DM what's happening and we'll go from there. https://t.co/GDrqU22YpT
2358653,681220,Mon Nov 13 20:25:28 +0000 2017,"@AppleSupport Ah, sorry! I thought this was the German account. My calculator doesn’t work properly. I have to type really slow, otherwise wrong results are calculated. Will this be regarded with the next update?",@681220 No problem at all! Let's move to DM for a closer look. What is your current exact iOS version? https://t.co/GDrqU22YpT
2358701,693023,Tue Nov 14 16:28:02 +0000 2017,"@681228 @AppleSupport واجهتني مشكلة في الماك بوك برو برنامج ادوبي الليستليتور بعد التحديث الى سييرا 
ما يفتح",@693023 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
2360317,681632,Mon Nov 13 20:59:44 +0000 2017,@AppleSupport It’s actually that glitch that almost everyone with an iPhone is having an issue with. When you type in “I️” you get this I️,"@681632 Have you updated to the latest version of iOS? If you haven't, be sure to make a backup of your iPhone before you update. Here's how: https://t.co/4f8hwT5to6"
2360325,681635,Mon Nov 13 20:02:52 +0000 2017,"Hey @AppleSupport , I’m up to date on my software, why am I still seeing the question mark box 🤔","@681635 Thanks for reaching out about this situation. We’re happy to help. To clarify, is this happening in your new messages and tweets? Or are you seeing those unexpected characters in other people’s posts and messages? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT"
2361699,681951,Tue Nov 14 01:45:33 +0000 2017,@AppleSupport ok ok 👍 thank,@681951 You're very welcome. Reach out to us if you ever have a question.
2361714,498939,Tue Nov 14 02:50:05 +0000 2017,"@AppleSupport It has happened three times. Each with a messages app notification getting “stuck” at the top of the screen. It’s happened with many different app notes, no one specific.","@498939 In Settings &gt; Notifications &gt; Messages, can you tell us if it's set to Temporary or Persistent?"
2361714,498939,Tue Nov 14 02:50:05 +0000 2017,"@AppleSupport It has happened three times. Each with a messages app notification getting “stuck” at the top of the screen. It’s happened with many different app notes, no one specific.","@498939 In Settings &gt; Notifications &gt; Messages, can you tell us if it's set to Temporary or Persistent?"
2361735,681958,Mon Nov 13 20:29:58 +0000 2017,@681959 damnit #iPhone fix your glitch @AppleSupport I️ can’t type right😳 https://t.co/zTJIlovH99,"@681958 Great news! An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6"
2362807,191485,Fri Oct 13 21:03:38 +0000 2017,@AppleSupport hi. I’ve been to the Genius Bar 4x now for crashing texts. Did a reset and it’s still doing it. Latest update has been done,@191485 We'd like to look into it with you. Can you send us a DM with the details of your visits to the Apple Store? https://t.co/GDrqU22YpT
2362988,682278,Mon Nov 13 21:27:32 +0000 2017,@AppleSupport why is it that iMessage is sending my iMessages as texts to only one specific person and not others?,@682278 Thanks for reaching out. Does this recipient use an iPhone? Do they have iMessages setup for themselves?
2363130,682303,Mon Nov 13 21:38:11 +0000 2017,@AppleSupport Just the Apple logo occasionally coming on and then the screen goes black again,"@682303 We can get that resolved.  We first want to use these steps: https://t.co/8MvHMGgIUP

Pick the option for update first.  Let us know if that works."
2363138,682305,Mon Nov 13 21:07:24 +0000 2017,@AppleSupport I’m having a problem with my high Sierra update on my MacBook Pro since yesterday it’s been like this and I’m just waiting around hoping my stuff is not going to get deleted 😭😫😞 https://t.co/qWP4M22Mko,@682305 We'd like to help! Send us a DM &amp; we'll continue there. https://t.co/GDrqU22YpT
2364435,682649,Mon Nov 13 22:41:21 +0000 2017,@AppleSupport The iPhone 8+,@682649 Thank you. When do you experience this crackling? Is it constant or intermittent? Does it happen in every app and call?
2364511,369735,Mon Nov 13 21:44:19 +0000 2017,Since this new iOS11 my weather widget doesn’t even display the right shit. How do I fix that? @AppleSupport,"@369735 We'll be happy to help with this. To start, can you tell us the exact version of the iOS 11 software you're using? And does the Weather application itself display the correct information?"
2364577,682682,Mon Nov 13 21:33:34 +0000 2017,Is there anyway to stop getting the iCloud backup message on my phone 📱 I don't want to update my iCloud 😩@AppleSupport,"@682682 Thanks for reaching out to us. We'll do everything we can to assist. So that we understand clearly, what's the exact iCloud message you're seeing?"
2364616,682690,Mon Nov 13 21:35:54 +0000 2017,"@AppleSupport your last update stopped my alarm from working properly, the latest has erased my game data. Wtf","@682690 Hey, which device did this occur on and what's the exact iOS version installed? Let us know in DM and we'll look into this. https://t.co/GDrqU22YpT"
2366229,580029,Mon Nov 13 21:51:05 +0000 2017,@AppleSupport how do you use Face ID with ask to buy. It keeps asking for my password when my daughter wants to download something,@580029 We want to help. Which iOS version are you running? Let us know in DM. https://t.co/GDrqU22YpT
2367744,571585,Mon Nov 13 23:45:54 +0000 2017,@AppleSupport ummm... its the https://t.co/iNo5fQnE4e website.. maybe you guy can reboot the server so that it works for your paying customers. There are quite a few people not able to use https://t.co/iNo5fQnE4e .. thanks #iCloud,@571585 Thanks for those details. What type of device is trying to access the website? Have you since restarted to see if the issue persists?
2367766,683380,Mon Nov 13 23:21:09 +0000 2017,Why my shit say searching and won’t let me use my regular LTE? @115858 @AppleSupport @119341 @115714 https://t.co/VMRLDQ1XgH,@683380 Hi there! Let's take a look at this article: https://t.co/5KootZbxj1
2367773,448669,Mon Nov 13 23:07:07 +0000 2017,@AppleSupport My iPhone 7 sometimes freezes when a notification pops up at top of screen. Can’t do anything. Try to power off but screen doesn’t accept input. Happened twice now. Had to do the volume down button + power button to reset.,"@448669 How often does this seem to be happening? Also, which iOS version are you running? Let us know in a DM. https://t.co/GDrqU22YpT"
2369388,683798,Mon Nov 13 23:52:29 +0000 2017,Soooo is anyone else’s screen record not working on @AppleSupport #iPhone8Plus  👀 #ios11struggles,@683798 That's a super new feature and we want you to be able to use it. What's happening when you attempt a screen recording?
2369416,683804,Tue Nov 14 00:38:11 +0000 2017,@AppleSupport Thanks for the support though 👌🏻,"@683804 It’s always a pleasure working with you. We’re glad the issue is resolved, and if you need any more help, feel free to reach back out to us."
2369436,683808,Mon Nov 13 23:34:08 +0000 2017,@AppleSupport How do you recover a missing safari app on the ipad?,@683808 We want to help. Is the app completely missing? When did it disappear?
2369439,683808,Tue Nov 14 02:33:16 +0000 2017,@AppleSupport I think she accidently removed the icon from the screen,"@683808 It sounds like the Safari app may have been moved to a folder. If you scroll through the Home screens, do you see any folders? If so, check each one for the Safari app. This article may give you some guidance on moving apps from folders: https://t.co/M9lEQj2OhE"
2369441,683808,Tue Nov 14 02:52:03 +0000 2017,@AppleSupport I am not with her and don't have an IPad to see how to do this. I will take a look ast the page and forward them to her. Thanks.,@683808 Sounds great. Keep us posted and we can assist further if needed.
2369449,473328,Tue Nov 14 00:36:49 +0000 2017,@AppleSupport East coast,@473328 Are you able to try connecting from a different network to help us isolate the issue?Let us know in DM. https://t.co/GDrqU22YpT
2369540,683828,Mon Nov 13 23:19:13 +0000 2017,"@115858 @AppleSupport is there a reason I updated to High Sierra this morning and now my play/pause, next song, and last song function keys don't work?",@683828 Let's look into this for you. Which App are you using these function keys with? Let us know in DM. https://t.co/GDrqU22YpT
2371100,548079,Tue Nov 14 01:14:24 +0000 2017,"@AppleSupport Thanks for getting back, her account has started working again.",@548079 That's great! Enjoy the rest of your day.
2371111,371385,Tue Nov 14 00:41:25 +0000 2017,@AppleSupport My phone was using DND on its own. These are my current settings and ye everyone that has texted me today has gotten an auto response. 😡 https://t.co/84ip6p72IU,"@371385 We want to help you with your iPhone. Try restarting your device as our article explains, and DM us if this continues: https://t.co/OWRDHWSt4h https://t.co/GDrqU22YpT"
2371142,684191,Tue Nov 14 00:26:47 +0000 2017,Alright @AppleSupport...wtf is this?!! https://t.co/rFEP42xcOc,"@684191 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/G4q0hxzVXF"
2371146,684193,Tue Nov 14 00:11:39 +0000 2017,When you suddenly can't sign into your #iCloud account &amp; @AppleSupport wants you to report the problem...by signing into your iCloud account.,@684193 We'd be happy to help out with this. Send us a DM. https://t.co/GDrqU22YpT
2371153,684194,Tue Nov 14 00:25:27 +0000 2017,@AppleSupport @115858,@684194 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
2371235,237906,Tue Nov 14 00:18:14 +0000 2017,So how come UPS told me my phone X might be stolen or missing and no one is doing anything about it?? I call one company and keep getting directed to the another  @AppleSupport @sprintcare @UPSHelp,"@237906 Hey, we'd like to hear more about what's going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT"
2371254,684217,Mon Nov 13 23:57:32 +0000 2017,@AppleSupport https://t.co/XGBPN7HSYO not working. Not able to login. Keep getting connection error,@684217 Let's take a look at this together. Send us a DM with the device you're currently using and we'll continue from there. https://t.co/GDrqU22YpT
2372243,684427,Tue Nov 14 00:52:28 +0000 2017,@AppleSupport 11.1.1 1 and my music cuts out or my lock screen won’t show  that it’s playing so I️ can’t control I️t unless I️ actually unlock I️t and then randomly my phone restarts throughout the day.,"@684427 Thanks for the info. We still want to help you. DM us, and we'll look into this deeper. https://t.co/GDrqU22YpT"
2372248,684428,Fri Nov 17 01:26:46 +0000 2017,@AppleSupport Thanks! 11.0.3 (15A432),"@684428 Great! There have been a few updates since this version. So, let's ensure to back up and update the that latest version which is iOS 11.1.2. Here's how: https://t.co/80YRnjDFDk

Let us know the results after installing the update."
2372264,684431,Tue Nov 14 00:43:50 +0000 2017,Anyone else having issues with the #iPhone8 headphones with the adapter? @AppleSupport Makes a constant clicking noise interrupting music.,@684431 Let's be sure your iPhone 8 is working normally with your headphones. Does this happen with every pair of headphones you use with this adapter?
2373308,684685,Tue Nov 14 01:10:58 +0000 2017,"A bateria do meu iPhone está ""estufando"" ,entrei no site da @AppleSupport dizia pra eu ir na loja,na loja falaram que não sabem o que fazer!! Oiii Apple ajuda aí vai","@684685 Since our Twitter support is available in English, get help at https://t.co/IBIY3w3RGR or join https://t.co/pvaOFg6Mb1"
2374382,684943,Tue Nov 14 01:57:36 +0000 2017,@AppleSupport I need a new iMac and some advice. Trying to schedule time at an Apple Store but next to impossible to find out how to call the store. How do I schedule time anymore?,@684943 We'd love to help. Are you looking to solely purchase a new iMac or are there issue with an existing Mac? We ask as appointments aren't needed to purchase. They are only needed for support provided at the Genius Bar.
2375240,685151,Tue Nov 14 02:36:05 +0000 2017,@AppleSupport (15B150),@685151 Thanks for keeping your device up-to-date. Let's move to DM to gather a few more details and review your options. Use the link below to join us. https://t.co/GDrqU22YpT
2375246,272970,Tue Nov 14 02:25:10 +0000 2017,@AppleSupport Is there any way to restore apps and app data from iCloud without the iOS settings!?,@272970 Let's look into this for you. Send us a DM and we can explore some options for you. https://t.co/GDrqU22YpT
2375289,679977,Tue Nov 14 02:07:33 +0000 2017,"@applesupport Hi there - iphone 5 just stopped connecting to imessage. Turned off/on, rebooted, reset network settings - you name it - I tried it. Activation error. Don't get any messages from people with an iphone (it's not recognizing to switch to SMS). Any ideas? Thanks.",@679977 We'd love to assist you. Can you tell us what the activation error is you are receiving?
2376100,685360,Tue Nov 14 02:36:46 +0000 2017,"if @AppleSupport doesnt fix my ""i"" and ""it"" situation by Thursday at 4pm central time I am smashing my iPhone and getting a Google Pixel 2. If Steve was still around this problem would've been resolved already.","@685360 Thanks for reaching out. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6 If the issues persists, meet us in DM for more help. https://t.co/GDrqU22YpT"
2376114,685367,Tue Nov 14 02:32:51 +0000 2017,Why all of sudden are some of my contacts deleted out of my phone. I need answers ASAP!! @AppleSupport,@685367 We know how important your contacts are and we want to help! Send us a DM letting us know which iOS version you're currently running. https://t.co/GDrqU22YpT
2377070,309327,Tue Nov 14 03:26:51 +0000 2017,Can I get the “Stops destroying your battery” update?? @115858 @AppleSupport https://t.co/7JnSxkr4kM,@309327 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT
2377134,685601,Tue Nov 14 03:02:29 +0000 2017,Thanks @115858 @AppleSupport I’m stuck in this limbo over here #Apple #appleproblems https://t.co/jZJGpVUEiU,@685601 Let us help you get this sorted out. DM us so we can better assist you: https://t.co/GDrqU22YpT
2379276,149721,Sun Nov 26 17:45:49 +0000 2017,"@AppleSupport Hi again , windows version: Windows version: Windows 10Ver1703 (64-bit) build 15063.674 , iTunes version: 12.7.1.14","@149721 Thanks for the info. Have you tried restarting both your computer and iPhone? If not, give that a try, and send us a DM if the issue persists. https://t.co/GDrqU22YpT"
2379321,686130,Sun Nov 26 17:13:13 +0000 2017,@AppleSupport Hi. I really need you help. 2 weeks ago you did a review on the appstore about various apps for photos. Where can I find that info again?,"@686130 This is a great question, thanks for asking! We love being able to point people to exciting new apps through the App Store. First of all, we'd like to know which device you're viewing the App Store on: iOS or a Mac computer?"
2379335,686135,Thu Nov 09 15:52:38 +0000 2017,@AppleSupport I have a iphone 6s which I have not used in about 7 months. It will not accept my old passcode. Any suggestions??? https://t.co/f8B7BpzY3R,"@686135 We can help! If you've forgotten your passcode, try these steps: https://t.co/F1QfwW1u1N"
2381335,270953,Tue Nov 21 23:06:30 +0000 2017,"@AppleSupport No reason why my headphones should connect to the Bluetooth on my *CLOSED* MacBook pro. Yet it does. So this means the service is still running even after the laptop is closed and in ""sleepmode"". Which is most likely killing battery.","@270953 Could you check this setting for us? Go to Apple menu &gt; System Preferences, then click Bluetooth. Click the Advanced Button and look for ""Allow Bluetooth devices to wake this computer."". What is it set on?"
2381374,686589,Tue Nov 21 22:37:37 +0000 2017,"@AppleSupport When u scroll the app up by holding it down until the multi-task view, then hold the app until the red circle comes up top left with a white minus sign.  Then u can swipe up to close it.",@686589 Let's go ahead and meet in DM so that we can gather some more information and go from there. https://t.co/GDrqU2kzhr
2381386,175906,Tue Nov 21 22:00:03 +0000 2017,@AppleSupport My iPhone 6S plus’ iSight camera is going insane. https://t.co/zneo6F3nnz,"@175906 Hey, that certainly isn't expected behavior for the camera. So that we can look into this, can you tell us the exact iOS version installed? Also, does this happen even after a restart?"
2381393,686593,Tue Nov 21 22:28:14 +0000 2017,"@AppleSupport I can't redownload either. I've tried, iTunes won't do it. It won't log me into my acct. Also, that doesn't solve the problem of the non iTunes purchased music. Is it because of the version of Windows I have?",@686593 Let's take a closer look. Let us know if you're able to log into your Apple ID on the Apple ID website in DM. https://t.co/GDrqU2kzhr
2381397,686593,Tue Nov 21 21:19:43 +0000 2017,"@AppleSupport New ipod, trying to import my library but itunes won't sync or log me into my acct. It recognizes my device but won't let me actually do anything. Last time I was able to es in April. I have Windows Vista. Is that why I can't do anything?",@686593 Which iPod do you have? Is the music you want to sync purchased from the iTunes Store?
2381397,686593,Tue Nov 21 21:19:43 +0000 2017,"@AppleSupport New ipod, trying to import my library but itunes won't sync or log me into my acct. It recognizes my device but won't let me actually do anything. Last time I was able to es in April. I have Windows Vista. Is that why I can't do anything?",@686593 Which iPod do you have? Is the music you want to sync purchased from the iTunes Store?
2381408,686595,Tue Nov 21 21:46:47 +0000 2017,"@115858 @AppleSupport the battery of my iphone 6, with less than 6 months of use, lasts less than 6 hours. I don’t know what they have with the 6. But the programmed obsolete thing is a BULLSHIT",@686595 We'd be happy to look into what's happening with your iPhone 6. Are you using the original power cable to charge it? When did you begin to notice this issue happening?
2381436,434695,Tue Nov 21 22:14:16 +0000 2017,@AppleSupport how can I turn off the auto brightness,@434695 Great question! We'll be happy to answer that for you. Let us know what iOS version you have in DM and we'll go from there. https://t.co/GDrqU2kzhr
2385185,536753,Sat Nov 25 14:50:10 +0000 2017,"@AppleSupport hi there, I’m trying to import pictures from my Nikon camera onto my IPhone 6S using an adapter which I have used many times before. Today I have tried to but it starts to import them and then says it does not support on this device. I hope you can help me!",@536753 We'll be happy to look into this for you. Join us in DM with the currently installed iOS version and we'll go from there: https://t.co/GDrqU22YpT
